corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
448,2,"[-0.8718829236855785, 1.199531700362606]","[-0.9689969894685853, 0.9469781140556981]",3.883385914729944,1000,1002
449,2,"[0.31782242664922133, 0.5512495822860441]","[0.5783463786643007, 0.33239415197244304]",0.178228745968099,1000,1002
450,2,"[1.2202563977867023, -0.42610494397458476]","[0.44959610525345783, 0.1993927091102309]",0.30369737282579284,1000,1002
451,2,"[1.7002089201952488, 0.13528624024018931]","[0.7529287769965877, 0.5657619248449307]",0.061174107831399725,1000,1002
452,2,"[-1.4010170456664146, 0.8024027880194149]","[-0.8990196316408011, 0.8163022015112168]",3.612781441180495,1000,1002
453,2,"[1.2011984913950902, -0.7505441707314107]","[0.3368122773384629, 0.1103658142998183]",0.4407645612342455,1000,1002
454,2,"[1.4630062366668923, 1.6635627715205792]","[1.3026193805479882, 1.6978298044020799]",0.09168101600766601,1000,1002
455,2,"[-0.9137992197004947, 1.9805039522415493]","[-1.2754263883129506, 1.6344439993566595]",5.183542900149837,1000,1002
456,2,"[-1.4716455811122855, -1.220543822223401]","[0.07302833199096154, 0.004156130290078378]",0.8594150078353338,1000,1002
457,2,"[-1.2934150584810449, 1.6137818521922371]","[-1.2080707145323588, 1.4672366344184604]",4.881663062341458,1000,1002
458,2,"[0.631982294323044, -1.4249808559215702]","[0.18893277077218953, 0.033062746628884455]",0.6585232377345166,1000,1002
459,2,"[-0.24443527836324264, 0.47226071068590914]","[-0.24351571165809452, 0.06431979349977363]",1.548851256383838,1000,1002
460,2,"[-1.7061311078834862, 1.5663774449964594]","[-1.2400185665032792, 1.5454146169286285]",5.023718248836506,1000,1002
461,2,"[1.243560081168528, 0.021326944569910022]","[0.6396375655393937, 0.4073848304314345]",0.1301678190483515,1000,1002
462,2,"[1.913350616101562, -0.3368510288891917]","[0.5722107245432307, 0.32530107280825843]",0.18345481898935964,1000,1002
463,2,"[1.982915866773495, 0.6878003150996563]","[1.0076817767243227, 1.0154394313129977]",5.903814716065597e-05,104,106
464,2,"[0.5516135352481442, -1.3682487488684647]","[0.18868362439122086, 0.03297066401061773]",0.6589263964526219,1000,1002
465,2,"[1.564376098015822, -0.29700223827716044]","[0.5498082700351323, 0.3000432901481908]",0.20317697509915958,1000,1002
466,2,"[-1.3834919699149646, -1.996359598179291]","[0.1438798641007782, 0.018509954759070423]",0.7334219370195678,1000,1002
467,2,"[0.2447592801828149, 0.11222885221448209]","[0.36481303212104194, 0.13005803024764576]",0.4043808881936811,1000,1002
468,2,"[0.8984724372240733, 1.5984969851609176]","[1.1983160935652726, 1.436666373604981]",0.03937896327228792,1000,1002
469,2,"[-1.722750629302151, 0.9482096244341243]","[-1.0047716814421939, 1.0175615862600649]",4.0255022238698075,1000,1002
470,2,"[-1.2803606769763034, 1.4670932097317437]","[-1.1522060038593653, 1.335437558671139]",4.638166887785942,1000,1002
471,2,"[1.3068841527773434, 0.16709122042078972]","[0.7129179790606345, 0.506900780409094]",0.0825986783103933,1000,1002
472,2,"[0.8611545031610839, -0.7604219363993665]","[0.2930788581671519, 0.08281468365040762]",0.5006864694064738,1000,1002
473,2,"[-0.11809628597119137, 1.3174247330220918]","[-0.521377916359111, 0.2794494580355466]",2.3203888655669678,1000,1002
474,2,"[-0.16684975237851596, -0.5824583052269905]","[0.12935939186601528, 0.014719135684343613]",0.7584209768215269,1000,1002
475,2,"[-0.023705816062771667, 1.3445089379828463]","[-0.03666730961674334, 0.002316990323626868]",1.0747736862058264,1000,1002
476,2,"[-0.6749878379689054, -1.3362725145159935]","[0.1299288462734496, 0.014859541961380156]",0.7574326460379975,1000,1002
477,2,"[0.8684094272748779, 1.3352067592523031]","[1.0988489528131389, 1.2078417565505954]",0.009785008643976655,1000,1002
478,2,"[-1.6357888879676075, -1.0654756341516505]","[0.02603238114597456, 0.0003591582983015735]",0.9486230684937487,1000,1002
479,2,"[-1.4664827299389689, -0.6228319781594456]","[-0.13043005755452744, 0.019972158078110366]",1.278748368658578,1000,1002
480,2,"[-0.20336239040342985, 1.0191926762017034]","[-0.5132922164398571, 0.27104821557237013]",2.2957979356140026,1000,1002
481,2,"[0.6191005076753373, 0.4953234123916541]","[0.6959695731840391, 0.4829310811890106]",0.09264259998351163,1000,1002
482,2,"[-0.6046722186868556, 1.398569177435177]","[-0.9743586544963684, 0.9573938182965006]",3.904522581928725,1000,1002
483,2,"[-0.1176077623371179, 1.9624138261100725]","[-0.8485768793394183, 0.7281674829250206]",3.4237728177420266,1000,1002
484,2,"[0.549446198459338, -1.5308196185517968]","[0.1806387354837459, 0.030066666619659406]",0.6720101304508397,1000,1002
485,2,"[0.7216232942609775, -0.716373952791761]","[0.2840000675613193, 0.07758690297355275]",0.5135978624633352,1000,1002
486,2,"[0.7631961976262551, -1.7627498571267861]","[0.17717606838416203, 0.028858146232025064]",0.6776809392379451,1000,1002
487,2,"[-1.3316856333272704, 1.4570998124781007]","[-1.1557906586987394, 1.3437073182024541]",4.653603893115068,1000,1002
488,2,"[-1.1174725344316832, 1.3805204489950826]","[-1.09312578200856, 1.2028408762380804]",4.387443271368226,1000,1002
489,2,"[-0.904085141690735, 0.5852443036004664]","[-0.6909772062479607, 0.4854824163448102]",2.865856687266586,1000,1002
490,2,"[0.7952407490962679, 0.0518338688821367]","[0.5593863835800184, 0.310719118416337]",0.19462172596153218,1000,1002
491,2,"[-0.7974474682501886, -1.1770086343839903]","[0.10933776103420448, 0.010210825605313842]",0.7935833497496692,1000,1002
492,2,"[-1.9120564037123022, -0.8030355405179952]","[-0.10102385070932896, 0.012554736180583396]",1.212805261299089,1000,1002
493,2,"[0.6273547900161351, 1.7952965363649853]","[1.202962897819982, 1.447839197715928]",0.041245700762759324,1000,1002
494,2,"[1.5204535593494612, 1.0898013246885996]","[1.1108910953911295, 1.2344941671258514]",0.01231406926748481,1000,1002
495,2,"[1.1814803179655113, 0.6757781646376766]","[0.9049848852145332, 0.8185952239310343]",0.009044066105485133,1000,1002
496,2,"[-0.9818650314096518, 1.6678708457710791]","[-1.177116314354245, 1.3934364371007137]",4.745972005802634,1000,1002
497,2,"[0.699319549566296, 0.2475648244958819]","[0.6157090790329164, 0.37721373538224406]",0.14803443290346938,1000,1002
498,2,"[-1.5933871341015815, -0.2168604925688815]","[-0.3924275462764649, 0.16080683766645099]",1.9434886208747957,1000,1002
499,2,"[-0.1623725211569098, 1.4932525446048563]","[-0.7054069926875215, 0.5056463485557532]",2.914888951813523,1000,1002
500,2,"[0.19107110988918174, -0.4898793514172022]","[0.22059487157170793, 0.04581375979305069]",0.6082836569119816,1000,1002
501,2,"[1.9529741455796605, -1.594488449735411]","[0.21668866284908925, 0.04412817074432125]",0.6143751687866871,1000,1002
502,2,"[-0.3172416376342748, -1.8758669304979239]","[0.15563505765745644, 0.021900035071242448]",0.7134914339079116,1000,1002
503,2,"[0.9826472786613469, 1.712441557807721]","[1.2525770241021057, 1.5698189975365358]",0.06387080765210844,1000,1002
504,2,"[-0.9009670981611952, 1.467767508169199]","[-1.0847368902369057, 1.1845789757648826]",4.352408233754375,1000,1002
505,2,"[-0.8510741280280667, 1.6825145820934768]","[-1.1555795898014811, 1.3432196727414445]",4.652694231446384,1000,1002
506,2,"[1.0402279571324269, 1.2488981579425324]","[1.1004913872331514, 1.211459849566882]",0.010112849387133926,1000,1002
507,2,"[-1.9742451482605383, 1.8956712225752104]","[-1.3761755537711449, 1.9014853158492755]",5.652026095578647,1000,1002
508,2,"[0.928444383520044, -0.799739513298398]","[0.2922816333623906, 0.0823488391095041]",0.5018137503647335,1000,1002
509,2,"[1.349200547261837, -0.8948891712924469]","[0.31219925828689454, 0.09437816432153034]",0.47402480166359034,1000,1002
510,2,"[1.5267997268628601, -1.586870720872706]","[0.20651562965569115, 0.039886860451654314]",0.6303802246729665,1000,1002
511,2,"[0.8342977636794195, 0.16670096033755266]","[0.6183772538406148, 0.38052128177230926]",0.14598529117349818,1000,1002
512,2,"[-1.6525948100794745, -1.0572028794517956]","[0.022349363385658013, 0.0002531044414854063]",0.9558068380560384,1000,1002
513,2,"[-1.9971930674081186, -0.1279264134573841]","[-0.5078774850050748, 0.26549428497655625]",2.2794019272911528,1000,1002
514,2,"[-0.8140174919270384, 0.40287225568361995]","[-0.5645951302393448, 0.32654250629393683]",2.454002743363217,1000,1002
515,2,"[-0.8305139396255041, -0.8195313192673908]","[0.04642284863714092, 0.0014489737870133558]",0.9093592423233584,1000,1002
516,2,"[0.9961193420046475, -1.8508069438326644]","[0.17826412798771027, 0.029235208822818895]",0.6758964725635349,1000,1002
517,2,"[1.65025790030638, 1.4428728295062792]","[1.2487359285710236, 1.5601998976148521]",0.061943260663086266,1000,1002
518,2,"[0.6873279824953613, 0.3818355511598459]","[0.6696298562122857, 0.44681802512856444]",0.10939600931871249,1000,1002
519,2,"[1.6068710323800155, -1.2888875846503858]","[0.24654845017240937, 0.057815580870480096]",0.5685716590713596,1000,1002
520,2,"[-1.724542311666366, -1.066966344050532]","[0.019547206876308367, 0.00019098494292154385]",0.9612913317843355,1000,1002
521,2,"[1.2065926295559795, -1.9059905874883243]","[0.1794482160586797, 0.029648346398904946]",0.6739571723111141,1000,1002
522,2,"[0.3391767965019734, 2.029312066319606]","[1.174474581058079, 1.380019485653869]",0.030480936503776347,1000,1002
523,2,"[1.4569312003585613, 0.08784154232254249]","[0.7012099354226841, 0.49028113606650875]",0.0894755094519822,1000,1002
524,2,"[-1.787326835561913, 1.3573059149238675]","[-1.1722053689344478, 1.3819040558280202]",4.724620575082664,1000,1002
525,2,"[0.4054159694938546, -1.5772344440440142]","[0.17437591149346926, 0.02789908181495862]",0.6822840800735807,1000,1002
526,2,"[-1.663560561363533, 1.6778314524122826]","[-1.2748728347684715, 1.6330328523441866]",5.18102496302771,1000,1002
527,2,"[0.6930442769943692, 1.3487587300014305]","[1.06188574361995, 1.1278399225392466]",0.0038355377839197563,1000,1002
528,2,"[1.552297575556167, 0.2939795539899279]","[0.8021005484582578, 0.6424761055746512]",0.039243257785769994,1000,1002
529,2,"[0.07146025678864909, -0.2849693273252243]","[0.20064320103646482, 0.037536303538802274]",0.639711888719948,1000,1002
530,2,"[-0.7497867764075754, -0.26789494432271654]","[-0.1458515664835208, 0.024543885099030136]",1.314045891055378,1000,1002
531,2,"[1.1218110698707204, 0.4174783734379788]","[0.7879907793594848, 0.6199694881828327]",0.0450400658298032,1000,1002
532,2,"[1.6077753956550498, -0.2319154611028471]","[0.5830255845592413, 0.3378541844341302]",0.1742939401927864,1000,1002
533,2,"[0.4386389144320164, 0.537835737464786]","[0.6406807553835108, 0.40872621564140527]",0.1294150366119531,1000,1002
534,2,"[0.3755915768067095, 0.8299879345582748]","[0.731869908027439, 0.534383219865073]",0.07205008183569331,1000,1002
535,2,"[-1.0754725135367935, 0.0506420328275583]","[-0.4399914574977652, 0.20076410137338727]",2.0787186091477703,1000,1002
536,2,"[-1.621095207697008, -0.47304160196684775]","[-0.24100788811092558, 0.06306531713824007]",1.5425811313265885,1000,1002
537,2,"[-0.05051568692730091, 0.6235105670982555]","[0.05401281429853773, 0.0020726330360845585]",0.8949631159487987,1000,1002
538,2,"[1.8453751913930896, 0.4122667685820658]","[0.8848651537471067, 0.7824929044527129]",0.01328038071678439,1000,1002
539,2,"[0.997760680659189, 0.025665779692350288]","[0.5955006589186053, 0.3526252113680004]",0.16401804804147457,1000,1002
540,2,"[0.5492901125174532, -1.757461642716064]","[0.17283846150127177, 0.0273794323871644]",0.6848180654323167,1000,1002
541,2,"[-1.0060120848717948, -0.565849730231752]","[-0.07081486090356898, 0.0067195915718657115]",1.1469351166773216,1000,1002
542,2,"[-0.11266721789332035, -1.8610227384222362]","[0.15891926153799127, 0.0228985354615398]",0.7079722574570001,1000,1002
543,2,"[-1.4744612964216108, -0.9141685952868115]","[-0.00597677786148659, 0.0003619929136037472]",1.0119999228757328,1000,1002
544,2,"[1.9313979019307035, -0.6908026589059042]","[0.42985150998851546, 0.18194626053411286]",0.32586796223424935,1000,1002
545,2,"[-0.07355982597291, -1.2447837686235426]","[0.15927804266182782, 0.023008976008128866]",0.707370614482227,1000,1002
546,2,"[0.453755171126347, -0.8983215492465693]","[0.21959875975467893, 0.04538091778778929]",0.6098341886829511,1000,1002
547,2,"[-1.200158398716204, 0.0678814861147301]","[-0.482063690082293, 0.23981149099624235]",2.2020274622843083,1000,1002
548,2,"[-2.0254482466389163, -2.016608122268773]","[0.13808382092518678, 0.016944223564821982]",0.7433501778498854,1000,1002
549,2,"[-1.1506941579187906, -1.8975892991966365]","[0.1435972000393724, 0.018431975987661386]",0.7339045688954006,1000,1002
550,2,"[-1.6055265110806882, -0.6600267803084734]","[-0.13307752351388694, 0.02072371069989094]",1.2847731441878592,1000,1002
551,2,"[1.2393909435589134, 0.2951112432406564]","[0.7567468945911053, 0.5715458882105837]",0.05929750752598135,1000,1002
552,2,"[0.05188700551748182, -0.8458697801395338]","[0.17320587089211958, 0.027503168341545235]",0.6842120854501229,1000,1002
553,2,"[1.7684632347968159, -0.4218263910924629]","[0.5211462616151875, 0.2691954402141686]",0.22987593634585024,1000,1002
554,2,"[-1.69126802720452, 0.47950445001851394]","[-0.7910116720368044, 0.6337885154140213]",3.214266082549275,1000,1002
555,2,"[-1.5817179403198407, -0.6339660070842692]","[-0.14314490035694338, 0.023707629365356087]",1.307815279477199,1000,1002
556,2,"[0.03035930098814532, 1.5328154611104803]","[0.5114169155999112, 0.25909893843926807]",0.23931285897310084,1000,1002
557,2,"[-0.026433206926873787, 0.8284519056656969]","[0.09052157233810909, 0.006732325485870605]",0.8273647049523052,1000,1002
558,2,"[2.0185777725401923, -1.5094205648978674]","[0.22876459434567803, 0.04944134089240929]",0.5956403587634035,1000,1002
559,2,"[-0.9226996714720481, -0.43181639435204033]","[-0.11412102497145368, 0.01564730232269286]",1.2419540352946434,1000,1002
560,2,"[-0.3201917807049468, -0.36445767571232457]","[0.052539853033351465, 0.0019423341270557804]",0.8977476591831647,1000,1002
561,2,"[1.6695746664716489, 0.8766777117362441]","[1.0486630267125154, 1.0998832534214258]",0.002371666421511419,1000,1002
562,2,"[0.4419797569155226, -0.7808093476340445]","[0.23246584685816488, 0.05113029853079875]",0.5899555278088309,1000,1002
563,2,"[1.326245413770423, 1.863927855042515]","[1.351677965537623, 1.828177768269593]",0.12380836705207426,1000,1002
564,2,"[1.315628165325728, -2.041589329135727]","[0.17570552859721653, 0.02835244788615277]",0.6800964079715281,1000,1002
565,2,"[0.5587000122712351, -1.8385494776131555]","[0.1709060863927997, 0.02673327189123076]",0.6880095862638166,1000,1002
566,2,"[-0.9928408255130754, -1.8041868273755273]","[0.14294250748511025, 0.018252003499097075]",0.735023028335836,1000,1002
567,2,"[0.42514617528069243, 0.7642722856657174]","[0.7303979388473276, 0.5322230157613318]",0.07284356132061741,1000,1002
568,2,"[-1.5790586344820527, -0.4757959350477641]","[-0.23209746994064753, 0.05870733206961971]",1.520404893224703,1000,1002
569,2,"[-0.17925525931809982, -0.5363588228672858]","[0.12269129023948917, 0.013125174027030255]",0.7700422823982379,1000,1002
570,2,"[-1.5522815980126494, -0.3319898513921007]","[-0.3142950657646388, 0.10478329341822225]",1.7309738063212678,1000,1002
571,2,"[1.0288252838232808, -1.7571526060717857]","[0.18294947791443605, 0.03088701523742721]",0.6682390009182327,1000,1002
572,2,"[-1.7195826623205235, -0.5948567886398086]","[-0.18586085243929173, 0.038582410362569056]",1.4078966300344868,1000,1002
573,2,"[1.809308514791117, 0.6904735609770558]","[0.9917199484022238, 0.9834625905262635]",6.876961917032542e-05,107,109
574,2,"[0.7318321425308256, -0.5655757175281051]","[0.3223083611948638, 0.10079467662979155]",0.4602195336001558,1000,1002
575,2,"[0.3836346007901734, -2.006502670222363]","[0.16510309120558161, 0.024839503079836314]",0.6976382597173555,1000,1002
576,2,"[0.5574494060934847, 1.6928233372722659]","[1.1461932756345734, 1.3142949285332979]",0.0214011930886859,1000,1002
577,2,"[0.4611009263403796, 1.5306694388381494]","[1.0523830722147063, 1.1077132420088496]",0.0027481116756767573,1000,1002
578,2,"[0.9173936351891201, -1.5541927264104847]","[0.19130149539649924, 0.03394465167738717]",0.654696375152979,1000,1002
579,2,"[1.6484487466428077, -1.7758460135187462]","[0.19403659423846706, 0.0349774630430993]",0.6502913636593112,1000,1002
580,2,"[0.13913076755564058, -1.4658063409419975]","[0.1678574458348849, 0.025729636965196936]",0.6930597594147906,1000,1002
581,2,"[-2.000049722446217, -0.3193476705171907]","[-0.39340086997666146, 0.16158004736104034]",1.9462115013179628,1000,1002
582,2,"[-0.8395132614485761, -0.05734197740501812]","[-0.30018680698598477, 0.09593813425450277]",1.6938799783319287,1000,1002
583,2,"[0.31621073606472017, -1.8688447598225517]","[0.16607593845469765, 0.025152099015667305]",0.6960194020044689,1000,1002
584,2,"[-1.5441785031731379, 0.24019925586094226]","[-0.6473277218265893, 0.4270061802222396]",2.7200454972374453,1000,1002
585,2,"[-0.6423865214047919, 0.9386946050025391]","[-0.7814951191659667, 0.6188222034551956]",3.1802657581558464,1000,1002
586,2,"[0.6237865926325847, 1.4155954708066583]","[1.0668169829842795, 1.1383553144777552]",0.004471105857419578,1000,1002
587,2,"[0.7884506180371469, -0.2870023070099532]","[0.42273984065777254, 0.1758552595622378]",0.33404365953344534,1000,1002
588,2,"[0.7084712853275952, -0.9200387102498058]","[0.24452021652799943, 0.05682746036746268]",0.5716274480976323,1000,1002
589,2,"[-0.7933399090044408, 1.1836832150355696]","[-0.9418320530727362, 0.8950891617966998]",3.777178367906769,1000,1002
590,2,"[-0.21946566081911945, 1.2221658747631716]","[-0.6466151200787597, 0.42608291240301954]",2.7176963114239374,1000,1002
591,2,"[1.3206420425452685, 1.4645753350606183]","[1.2188483200846418, 1.4863598156902829]",0.04795366000399262,1000,1002
592,2,"[1.706537926005585, -0.2826845367775386]","[0.5731067794494367, 0.3263322491274878]",0.18268689359338605,1000,1002
593,2,"[-0.7419215121566154, 0.3366860660494906]","[-0.5003145428443938, 0.257833698789272]",2.2565973492988527,1000,1002
594,2,"[-0.5276777535994774, 0.4139997872137542]","[-0.44500181373757774, 0.20523167605037548]",2.093221533288816,1000,1002
595,2,"[0.8420796933891057, 0.7717069557437926]","[0.875885228450132, 0.7666402136236904]",0.015433069042626597,1000,1002
596,2,"[-0.5138313747655829, -1.3645406138419085]","[0.13910567375503008, 0.017215192501964523]",0.7415949471433313,1000,1002
597,2,"[-0.2845518296587979, -1.4639343858405018]","[0.15171882136689416, 0.020738704837886805]",0.7201007505633515,1000,1002
598,2,"[1.5978374561128792, -0.6312859208177362]","[0.4200908644556123, 0.1736126043949624]",0.337114700441478,1000,1002
599,2,"[-1.4153328753732657, -1.9437659754260443]","[0.14171559925688995, 0.017917131517637085]",0.7371213459454539,1000,1002
600,2,"[0.5972884942294394, 0.5607518922946282]","[0.7162583510634846, 0.5116926428754728]",0.08068711425506674,1000,1002
601,2,"[-0.6528853336830294, -1.7542681032800216]","[0.14783936397555109, 0.019619733726620323]",0.7266780518785736,1000,1002
602,2,"[-0.3701600465091297, -0.77325314022034]","[0.10793443385185994, 0.009926055044700061]",0.7960781184576932,1000,1002
603,2,"[0.7254861403545982, 0.43327180575821966]","[0.7031748360893014, 0.4930512123254569]",0.08830219783341267,1000,1002
604,2,"[-0.5546240893028762, -1.1555120977715605]","[0.12428046030076716, 0.01349666611787412]",0.7672645593287398,1000,1002
605,2,"[1.9989953173733044, -0.18840935958071348]","[0.6449205356072663, 0.4142003214433602]",0.12637801498362666,1000,1002
606,2,"[0.7711712697558508, -1.4722950447990342]","[0.19150071869506133, 0.03401935642775614]",0.6543750183562261,1000,1002
607,2,"[-0.05902459019510653, -1.9352095954146693]","[0.15967005497139294, 0.023129950691052933]",0.7067135383659218,1000,1002
608,2,"[0.022344162961203118, 1.9006152995541088]","[0.5991578130762581, 0.3570144837839665]",0.16106475882256185,1000,1002
609,2,"[-0.4742893036101623, -1.888272332493162]","[0.1533024179311059, 0.021204466363460815]",0.7174244921758743,1000,1002
610,2,"[-1.921205080394369, -0.45880623125762265]","[-0.2966354569136622, 0.09377279443409285]",1.6846045794865945,1000,1002
611,2,"[-1.3925378602467573, -1.9523498134397506]","[0.1423026426678696, 0.018076968333070022]",0.7361169817386309,1000,1002
612,2,"[1.0494509627399244, -0.16988975561977582]","[0.5232476099761639, 0.2714010459672445]",0.22786262563517057,1000,1002
613,2,"[-0.863253414000007, 1.638740717635505]","[-1.141913234610271, 1.311835039912031]",4.593984742598331,1000,1002
614,2,"[-1.5722948190186472, 1.8674435234009876]","[-1.3301852378162475, 1.777066902223588]",5.435652477826689,1000,1002
615,2,"[-0.7619923256223629, 1.5909014417763583]","[-1.0994037673180599, 1.2165995390449285]",4.413754404914171,1000,1002
616,2,"[0.42165402205987457, 1.3381933455011326]","[0.9621627887816051, 0.9256023431068771]",0.0014340536133000004,1000,1002
617,2,"[1.9825179165100622, -0.8666913266944176]","[0.3719232315118824, 0.13531267481280793]",0.3953889765172843,1000,1002
618,2,"[1.888810948229501, -0.4526821584796863]","[0.5207009925252151, 0.2687292175431]",0.23030368549103122,1000,1002
619,2,"[-0.4689432381975662, -0.6537744209735448]","[0.07215737985578259, 0.004044400458491626]",0.8610270188652527,1000,1002
620,2,"[0.16960555969570912, -1.4166219031409168]","[0.16995110805780234, 0.026416807185482137]",0.6895895607302552,1000,1002
621,2,"[0.22000224402641377, 0.17082291163137642]","[0.3669212632723767, 0.13160534902792576]",0.4017042724415145,1000,1002
622,2,"[1.0727498244295477, 1.3666302440963505]","[1.1484205298094707, 1.319413061637693]",0.022058176411850004,1000,1002
623,2,"[-0.24395222912031111, -0.8096430106562815]","[0.1306328991062325, 0.01503406863617887]",0.7562116057861238,1000,1002
624,2,"[-0.985764260589181, -1.2508207648568446]","[0.10587726433086557, 0.009515989030015607]",0.7997424320977127,1000,1002
625,2,"[-1.8118755033127942, -0.6453330786930143]","[-0.1708834713643693, 0.03295962055877185]",1.3723807055009778,1000,1002
626,2,"[-0.9410654530323117, 1.9104456125088047]","[-1.2563178037381613, 1.5860859633422917]",5.096978667699624,1000,1002
627,2,"[0.23637535232017992, -0.6255532481310411]","[0.21653667569397267, 0.04406322545705804]",0.6146127901854257,1000,1002
628,2,"[0.3295952936701787, -1.4778503112880312]","[0.17478224274717039, 0.02803724067302578]",0.681615156175509,1000,1002
629,2,"[-0.22919680326777692, 0.5170557805406775]","[-0.2503968003922503, 0.06782488896762591]",1.5661200857123918,1000,1002
630,2,"[-0.045474480978119125, -0.40231403251988795]","[0.15486890263039588, 0.021670328856550215]",0.7147820536230709,1000,1002
631,2,"[2.0228030009331635, 1.5577692657620053]","[1.3192122639126491, 1.7413790248945389]",0.10200841168030471,1000,1002
632,2,"[0.5054708046210665, 0.2841696714026303]","[0.5629976215671626, 0.3147919572318583]",0.19144386492273704,1000,1002
633,2,"[0.4942253253614961, -1.2234256063593134]","[0.19456998166922337, 0.03518068845406451]",0.6494340345307724,1000,1002
634,2,"[-0.42951580358935093, -1.8863737532788765]","[0.15396798340199272, 0.02140177704591405]",0.7163011819311543,1000,1002
635,2,"[-0.10016343045395804, 0.17622869589058832]","[0.06867934356852842, 0.0036138378642353833]",0.8674798291657181,1000,1002
636,2,"[-1.1151370809212535, 1.9006621579899443]","[-1.2829219081265952, 1.6536122922922243]",5.217697946340187,1000,1002
637,2,"[1.6771260863989434, 0.9098986924273906]","[1.0619395159719758, 1.127954325210588]",0.0038422056874768316,1000,1002
638,2,"[0.13675163142292535, 1.5153936779169177]","[0.8050004476785922, 0.6471509705751313]",0.03810134419462052,1000,1002
639,2,"[-1.5128479996990958, 1.189928117349929]","[-1.0772727868416776, 1.1684485165965546]",4.321353670191195,1000,1002
640,2,"[-1.5367339459917893, 1.2050868738023648]","[-1.0862470375145978, 1.1878560556186768]",4.358704774423662,1000,1002
641,2,"[-0.918456040442442, 1.5445630198505018]","[-1.1181803397135228, 1.2582199577586772]",4.492917400205074,1000,1002
642,2,"[1.8187964163088295, -1.4385317093166465]","[0.23230612468167205, 0.05105682843336225]",0.5902002929996693,1000,1002
643,2,"[-0.15288072165214817, 1.9701243009543585]","[-0.9134164513853199, 0.8423880787513172]",3.6676564023926117,1000,1002
644,2,"[-0.06796314225399147, 1.489090652219577]","[-0.450330616304844, 0.21003732894221971]",2.108700171465535,1000,1002
645,2,"[0.363444314649886, -0.5106486971613109]","[0.2599886530005885, 0.06457813555943825]",0.5485263976510002,1000,1002
646,2,"[-0.8774305565660356, -1.2155982189113865]","[0.10836979989972383, 0.010013964216978796]",0.795303720793513,1000,1002
647,2,"[1.072325391883048, -0.46473008405287786]","[0.4122134380212237, 0.16702735814364147]",0.34632973297583025,1000,1002
648,2,"[0.046184293174276636, -0.031434833915158666]","[0.20583957708080258, 0.03961261149050137]",0.6314510586907082,1000,1002
649,2,"[0.31653490373890536, 1.4974039884781658]","[0.967223467968399, 0.9353874705419535]",0.0010760903982492038,1000,1002
650,2,"[1.9691083513177272, -0.37853508168164574]","[0.5598668177374713, 0.3112594562452649]",0.1941974403667008,1000,1002
651,2,"[1.3415175049474173, 1.0835058469057235]","[1.0861764560274911, 1.180106721520823]",0.007437102475929124,1000,1002
652,2,"[0.3011745851620282, 1.867969100234478]","[1.095845202417112, 1.20123876751108]",0.009199411559910043,1000,1002
653,2,"[-1.2268563843956621, -1.6004537945717907]","[0.12775805595328787, 0.01432791544016706]",0.7612036944804211,1000,1002
654,2,"[1.4498282166494092, -0.24924235106816695]","[0.5549108152420068, 0.3057077335186771]",0.19859645871771628,1000,1002
655,2,"[1.4211844268321197, 1.6100974804804196]","[1.2802319804841436, 1.6399436740749815]",0.0786201654342239,1000,1002
656,2,"[-1.7921736965362833, 1.5706716691909048]","[-1.2499562052525384, 1.5701487072986566]",5.068321880252161,1000,1002
657,2,"[-0.21168514920684678, 0.042731474961335]","[-0.0014986902038716058, 0.00023613515335647593]",1.0030050968902928,1000,1002
658,2,"[0.518522925437789, 1.7464631571664353]","[1.1520222881707716, 1.3277106972285049]",0.023141616883842475,1000,1002
659,2,"[-1.9697004772156865, -0.09484915377022118]","[-0.5235223254432043, 0.2816991982608004]",2.3269321626880886,1000,1002
660,2,"[0.7689094857955765, 0.9122076987319439]","[0.9141370852089697, 0.8352849173750061]",0.007385522332010198,1000,1002
661,2,"[0.7886128395759942, -1.497353709944333]","[0.19057350750856925, 0.0336723720781066]",0.6558713199700347,1000,1002
662,2,"[-0.8216756700295937, -0.5787012078919129]","[-0.02507813273247454, 0.0013551664135944411]",1.050837922645942,1000,1002
663,2,"[1.2469748026552523, -0.9061995625899908]","[0.3001086664256681, 0.08697892483878872]",0.4908003954490763,1000,1002
664,2,"[-1.1849524679999357, 1.8737070859800418]","[-1.2842303757407725, 1.6569699560335416]",5.223671798186886,1000,1002
665,2,"[-2.0116959841752315, 2.0390742248733824]","[-1.4253436633014118, 2.039179939563029]",5.888030524920886,1000,1002
666,2,"[0.7242600401198924, 1.3454102505435834]","[1.068910802949063, 1.1428348594130224]",0.004755697684755207,1000,1002
667,2,"[-0.8412389525659929, -1.9893646226757224]","[0.149905034186619, 0.02021164832660464]",0.7231721525713636,1000,1002
668,2,"[0.9743135480280269, 1.368656269314768]","[1.1318851439773603, 1.2816515671034787]",0.017417465402518355,1000,1002
669,2,"[0.9849902364816145, -1.462885223215765]","[0.2000810723203722, 0.03731505418286212]",0.6406087069828714,1000,1002
670,2,"[1.0380407695645455, 1.1015077155128976]","[1.0455963179906036, 1.093449179676357]",0.00208217553090835,1000,1002
671,2,"[0.649381952184545, 1.0900108607307213]","[0.9507931196445238, 0.9038047494195959]",0.0024254301399622763,1000,1002
